Age,total_rooms,total_bedrooms,households,median_income,Value
46,538,107,104,2.1667,82700
46,1149,264,232,2.5865,82700
46,2182,406,370,3.52,82700
46,1862,364,364,4.4567,82700
46,691,191,167,3.1312,82700
46,971,185,173,4.2045,82600
46,65,17,10,4.5,82600
46,2232,440,458,3.8269,82600
46,1987,374,343,3.9667,82500
46,3365,644,333,2.9712,82500
46,1461,422,416,2.8056,82500
46,1210,281,262,3.1062,82500
46,2648,589,540,2.4461,82500
46,3355,695,697,2.6506,82500
46,4026,881,863,3.1327,82500
46,1801,353,361,3.6,82500
46,1362,321,305,2.4615,82500
46,2096,409,394,3.2216,82400
46,947,257,264,3.4125,82400
46,1211,447,392,1.6875,82400
46,1276,437,376,1.9609,82400
46,1368,468,484,2.5599,82300
46,2715,750,718,2.8348,82300
46,919,309,301,2.0775,82300
46,2587,547,540,2.4375,82300
46,1943,447,461,3.0192,82300
46,1406,317,301,3.2813,82200
46,2687,637,610,2.6434,82200
46,4934,1112,977,3.5,82200
46,2512,509,537,3.1815,82100
46,1515,253,266,4.3906,82100
46,2794,662,565,2.4053,82100
46,1063,341,313,2.0192,82100
46,2152,430,386,3.7863,82100
46,2377,476,499,2.8214,82100
46,1201,282,234,2.5556,82100
46,2420,439,416,5.2101,82100
46,3337,549,519,5.1412,82100
46,991,194,155,4.7188,82000
46,1127,199,199,4.9792,82000
46,695,136,148,3.9408,82000
46,2637,489,410,3.6474,82000
46,1397,289,243,4.125,82000
46,3581,734,663,4.3429,81900
46,1541,297,277,4.425,81900
46,6422,1380,1064,5.0165,81900
46,2419,485,435,2.7933,81900
46,1457,289,235,5.5785,81900
46,1602,317,275,5.1664,81900
46,808,136,145,7.1831,81900
46,506,96,89,7.1366,81900
46,1993,404,327,5.208,81800
46,3201,640,570,4.4597,81800
46,2854,613,518,3.9423,81800
46,1969,332,324,7.8774,81800
46,4413,672,608,6.9772,81800
46,1427,311,251,4.0781,81800
46,2066,401,344,5.2417,81800
46,1065,248,208,4.5972,81800
46,5639,894,871,6.0809,81800
46,2422,502,366,4.1679,81700
46,1634,370,332,3.8625,81700
46,2800,577,512,4.1161,81700
46,4682,899,832,4.5096,81700
46,4977,994,947,3.8854,81700
46,4650,733,704,5.6233,81700
46,1005,138,129,10.0968,81600
46,2077,342,328,5.2078,81600
46,467,95,86,4.8,81600
46,1818,368,254,4.8611,81600
46,2010,422,407,3.9728,81600
46,4113,767,732,5.1121,81600
46,4154,739,693,5.5919,81500
46,2387,357,341,7.736,81500
46,922,155,135,6.3617,81500
46,1918,304,302,7.5755,81500
46,1708,287,238,6.4517,81500
46,1522,230,206,5.8642,81500
46,1343,203,185,4.625,81500
46,679,108,113,6.4214,81400
46,1321,224,206,6.3258,81400
46,2023,392,328,5.2486,81400
46,2403,376,369,6.0621,81400
46,5904,956,916,5.9039,81400
46,2073,357,351,4.5682,81300
46,6787,1454,1357,3.5943,81300
46,990,166,185,4.8269,81300
46,2681,632,620,3.075,81300
46,1592,369,351,3.6364,81300
46,2113,422,439,4.6484,81300
46,5613,1321,1268,3.1914,81300
46,3349,737,718,3.7273,81300
46,3495,818,772,3.1167,81300
46,3044,786,693,2.1771,81300
46,2702,646,491,2.8941,81300
46,1275,272,200,4.7321,81300
46,875,201,157,2.625,81300
46,2846,553,433,4.7468,81300
46,3665,870,833,2.8036,81300
46,4001,999,945,2.561,81300
46,3209,723,692,3.6619,81300
46,4907,1117,1048,2.6757,81300
46,2813,497,477,3.7083,81300
46,2849,668,582,2.7587,81300
46,4324,1034,875,3.0777,81300
46,3010,562,504,4.2006,81300
46,3520,831,753,3.0905,81300
46,3745,958,802,3.1546,81300
46,1738,422,355,2.5172,81300
46,6356,1100,1070,4.7325,81300
46,2210,426,396,4.1587,81300
46,3847,727,737,3.3447,81300
46,3209,748,666,2.7375,81300
46,4571,924,847,4.2898,81200
46,8638,1392,1251,5.503,81100
46,5675,964,880,4.8693,81100
46,1957,408,369,2.6875,81100
46,4117,752,763,4.8953,81100
46,4920,1092,922,3.5112,81100
46,3457,699,563,3.6597,81100
46,4910,817,773,5.8325,81100
47,3707,751,608,4.4485,81100
47,6355,1100,972,6.0281,81000
47,7281,1233,832,5.3276,81000
47,3703,679,608,4.9219,81000
47,4921,967,823,4.9517,81000
47,2774,492,353,5.368,80900
47,2442,624,290,3.1563,80900
47,1573,272,55,2.1719,80900
47,2715,451,386,4.8021,80800
47,4431,705,679,4.3321,80800
47,2599,430,445,4.6611,80800
47,1903,350,322,2.9559,80800
47,1416,269,200,3.1987,80800
47,943,213,179,3.934,80800
47,1229,254,232,5.1433,80700
47,3461,634,607,4.7569,80700
47,1580,303,306,4.7071,80700
47,4228,816,844,3.525,80700
47,2931,535,506,3.2917,80700
47,569,132,125,2.1875,80600
47,1279,438,420,1.2404,80600
47,1625,392,347,1.5972,80600
47,2054,495,475,2.1538,80600
47,1262,267,259,1.6983,80600
47,1808,384,383,1.8375,80600
47,1220,275,261,1.9181,80600
47,4843,992,932,3.0549,80500
47,589,97,107,3.2639,80400
47,1610,307,307,2.6591,80400
47,2251,542,512,1.5676,80400
47,2281,408,420,3.5347,80400
47,1216,240,228,2.6944,80400
47,2213,390,378,3.6923,80400
47,3895,929,910,1.3329,80400
47,2072,385,375,2.8512,80400
47,1455,300,279,2.7857,80400
47,855,172,150,1.4091,80300
47,5045,972,979,2.6792,80300
47,785,155,136,2.3289,80300
47,1712,307,329,3.9375,80300
47,7949,1309,1163,4.1099,80300
47,1321,259,222,1.655,80200
47,4794,889,865,3.1439,80200
47,2614,433,411,3.4464,80200
47,2195,489,460,1.4125,80200
47,4773,1133,1072,1.7227,80200
47,5178,1336,1283,2.4079,80100
47,3604,704,670,2.4141,80100
47,3896,886,843,2.2905,80100
47,2183,369,325,3.6853,80000
47,6383,1206,1141,3.8103,80000
47,1937,350,274,3,80000
47,1043,204,183,1.6033,80000
47,3592,868,781,2.0258,80000
47,1435,234,232,2.6705,80000
47,2500,466,502,2.6513,80000
47,2085,322,333,5.2149,80000
47,3753,761,738,3.0954,80000
47,1127,245,208,2.037,79900
47,1427,304,285,2.125,79900
47,2068,346,332,3.9306,79900
47,1750,352,340,2.485,79800
47,4547,774,766,3.7896,79800
47,2801,614,563,1.9,79800
47,3900,863,864,1.9881,79800
47,2280,453,434,2.71,79800
47,431,90,78,2.184,79800
47,2226,490,451,1.6821,79800
47,2187,472,463,2.0395,79700
47,2777,503,500,2.5592,79700
47,2524,449,467,3.3816,79700
47,13714,2302,2267,3.5522,79700
47,2247,502,463,1.9946,79700
47,2801,507,454,3.5081,79700
47,4026,718,705,3.35,79700
47,2405,476,412,2.6488,79600
47,2390,484,452,2.1458,79600
47,2532,458,450,2.5417,79500
47,2248,489,444,1.6429,79500
47,1774,370,354,1.7422,79500
47,3611,772,759,1.7427,79500
47,1822,449,399,1.3801,79500
47,1745,379,370,2.0391,79500
47,2281,444,438,2.212,79500
47,2786,559,517,2.0119,79400
47,3664,647,613,2.9338,79400
47,2753,494,459,3.8323,79400
47,1141,220,200,2.3287,79400
47,2771,546,505,3.6413,79300
47,2879,578,586,2.4036,79300
47,1411,330,227,1.4911,79200
47,2255,416,411,2.875,79200
47,2539,466,438,3.9762,79200
47,1633,243,252,5.1585,79200
47,2216,378,338,4.559,79200
47,1187,236,248,2.0469,79200
47,2596,557,549,2.0221,79200
47,1270,365,324,1.3904,79200
47,2842,640,608,1.9943,79200
47,2858,612,589,1.9657,79200
47,2723,551,547,2.3594,79100
47,1286,271,236,1.6579,79000
47,2633,530,513,2.2768,79000
47,1804,321,300,3.5978,79000
47,1429,265,245,2.8611,79000
47,2102,377,384,3.0556,79000
47,1833,422,408,1.3571,78900
47,1682,332,316,1.8438,78900
47,695,126,124,3.2788,78900
47,2502,523,481,2.125,78800
47,2333,514,509,2.0899,78800
47,1748,337,327,3.3315,78800
47,994,,181,2.1875,78800
47,3552,704,658,2.1496,78800
47,2734,501,484,2.8085,78800
47,3783,702,639,3.3005,78800
47,3019,578,545,2.793,78800
47,1182,250,210,1.7935,78800
47,1540,315,321,2.8036,78800
47,3013,486,515,4.5357,78800
47,2153,461,314,2.125,78800
47,2149,498,273,1.8816,78700
47,754,161,107,2.2583,78700
47,2701,573,358,2.7736,78700
47,2721,627,468,3.0299,78700
47,1183,276,206,2.225,78600
47,2816,639,406,2.503,78600
47,821,170,129,3.15,78600
47,3099,519,494,4.0132,78600
47,3057,577,556,3.5189,78600
47,4581,881,734,2.2993,78600
47,2411,463,297,2.1513,78500
47,2413,524,329,2.7857,78500
47,2237,434,318,1.7538,78500
47,1581,299,287,2.9063,78500
47,2909,549,522,3.0179,78400
47,2548,537,461,2.267,78400
47,1922,411,350,2.2337,78400
47,2668,516,362,2.3393,78400
47,2737,512,442,2.83,78400
47,2029,378,343,2.67,78400
47,1404,247,201,2.7778,78400
47,1781,346,287,2.46,78300
47,1516,289,131,1.8839,78300
47,690,129,110,2.3625,78300
47,1791,356,190,3.8826,78300
47,296,63,56,3.625,78300
47,1276,292,145,1.875,78300
47,2286,444,216,2.065,78200
47,3272,663,553,1.7885,78200
47,4225,835,686,1.74,78200
47,3599,695,601,2.234,78200
47,2400,485,443,1.7639,78100
47,1885,350,328,2.1607,78100
47,1867,424,314,1.8242,78100
47,2344,532,424,2.7222,78000
47,1941,477,390,2.2976,78000
47,1654,369,273,1.965,78000
47,4017,792,619,2.3571,78000
47,2010,360,306,2.4107,77900
47,4206,922,869,2.0591,77900
47,2644,459,483,3.3095,77800
47,3319,664,631,1.8694,77800
47,1525,308,285,2.2206,77800
47,3643,801,743,1.8533,77700
47,2200,414,367,2.5357,77700
47,2722,479,430,3.1062,77700
47,1729,355,328,2.2024,77700
47,4288,789,660,2.723,77600
47,1277,263,241,1.7292,77600
47,2773,679,424,1.6757,77600
47,4453,797,685,2.7468,77500
47,3689,644,566,3.125,77500
47,2245,448,421,1.6509,77500
47,1729,419,370,1.27,77500
47,910,199,169,1.7448,77500
47,1393,294,249,1.1915,77500
47,2300,513,488,2.1571,77400
47,4059,787,702,2.4526,77400
47,5266,1031,885,2.8036,77400
47,2740,503,445,3.4519,77400
47,178,40,25,2.0375,77400
47,1958,386,331,2.1898,77300
47,4513,985,815,1.5923,77300
47,602,153,47,1.0667,77300
47,4019,824,706,2.2462,77300
47,14125,2344,2147,5.1014,77200
47,7854,1446,1395,4.9504,77200
47,2766,604,552,3.1768,77200
47,2122,400,408,3.0962,77100
47,3018,557,556,3.8029,77100
47,1939,353,392,3.1848,77100
47,931,181,207,3.0221,77100
47,2549,478,494,2.9469,77100
47,2256,451,426,3.1204,77100
47,3013,563,512,3.4559,77100
47,2161,440,360,2.2734,77100
47,4368,779,741,3.8667,77000
48,6860,1079,1058,5.2957,77000
48,2811,,516,3.1053,77000
48,4590,857,832,3.436,77000
48,15654,2394,2168,5.8171,76900
48,833,188,165,2.2417,76900
48,4397,997,965,2.4875,76900
48,5451,1194,1081,2.6098,76900
48,1213,395,386,1.3007,76900
48,3317,1058,990,1.1835,76900
48,248,86,69,2.3,76900
48,1780,373,317,2.75,76900
48,2315,556,486,2.5042,76800
48,1591,372,357,2.1411,76800
48,4143,895,847,2.4201,76800
48,1851,356,307,2.9432,76800
48,2050,492,463,3.0507,76800
48,1743,388,341,2.3241,76800
48,1303,278,269,2.5969,76700
48,2715,435,429,4.2308,76700
48,3007,524,486,4,76600
48,2111,310,323,4.775,76600
48,5154,1084,1019,3.2664,76600
48,3223,564,539,4.0938,76600
48,2967,500,523,4.2902,76600
48,1625,255,243,4.0114,76600
48,1339,298,286,2.5865,76600
48,2365,504,458,2.6133,76500
48,2846,705,620,2.1976,76500
48,793,216,194,1.9667,76400
48,1560,353,287,1.7411,76400
48,2573,639,529,2.6708,76400
48,3102,734,639,3.1025,76400
48,4423,1001,874,2.6937,76400
48,5266,1167,1025,2.7375,76400
48,3699,671,699,4.0515,76400
48,963,159,176,4.0156,76300
48,3921,727,680,4.5053,76300
48,5382,928,921,5.3785,76300
48,3072,790,705,1.6368,76200
48,8479,1759,1646,3.724,76200
48,6817,1188,1135,4.4529,76200
48,2917,543,531,3.7014,76200
48,5129,,738,5.5138,76200
48,1253,238,236,1.756,76200
48,1412,260,268,2.3056,76200
48,2804,587,573,2.6466,76200
48,1888,457,408,3.1373,76100
48,2434,428,423,4.6776,76100
48,3000,525,491,4.6406,76100
48,4976,849,803,5.3288,76100
48,2125,278,272,6.4599,76100
48,6360,1236,1127,4.5321,76000
48,3515,626,626,4.4397,76000
48,3008,532,522,5.3661,75900
48,18392,2782,2742,6.4232,75900
48,9567,1729,1580,4.4821,75900
48,614,118,115,6.3735,75900
48,3794,772,724,3.2891,75900
48,3401,616,602,4.6761,75900
48,673,145,137,2.3929,75800
48,1538,255,263,3.3281,75800
48,1625,239,224,6.5891,75800
48,1953,265,270,8.0113,75800
48,2475,341,308,7.2589,75800
48,3273,495,454,5.3345,75800
48,4093,651,646,5.2523,75800
48,1173,146,154,6.0487,75700
48,7367,1042,983,5.3102,75700
48,6920,996,978,5.0672,75700
48,6761,1234,1177,4.3586,75700
48,6718,858,654,6.8872,75600
48,3861,795,806,3.676,75600
48,3304,493,488,5.2527,75600
48,5114,833,778,4.4882,75600
48,1569,199,209,6.6779,75600
48,7030,1191,1055,4.962,75500
48,8778,1291,1188,5.4399,75500
48,263,73,42,2.5313,75500
48,1070,199,195,2.6827,75500
48,1336,251,231,3.815,75400
48,1818,323,298,3.3153,75400
48,1562,289,307,3.3598,75300
48,1248,221,222,3.3839,75300
48,7937,1635,1567,3.5464,75300
48,1214,244,254,2.8438,75300
48,199,36,38,6.2299,75200
48,3082,702,703,2.7885,75200
48,1176,291,271,2.7167,75100
48,1203,287,255,3.0938,75100
48,582,131,106,2.4,75000
48,7195,1416,1377,3.0912,75000
48,8517,1910,1837,3.1853,75000
48,3580,735,731,2.7284,75000
48,4617,1046,1011,2.9576,75000
48,3440,787,748,2.5896,75000
48,1940,384,403,3.1389,75000
48,2237,464,425,3.2115,75000
48,3899,763,779,3.2061,75000
48,9089,1542,1520,4.0619,75000
48,2894,602,572,3.6335,75000
48,2062,343,268,5.2636,75000
48,1104,164,156,5.4074,75000
48,2761,757,641,1.6875,75000
48,2081,456,438,1.9954,75000
48,3334,541,538,4.0905,75000
48,6550,1149,1123,3.8583,75000
48,1081,181,184,4.6779,75000
48,2237,454,429,3.1176,75000
48,11768,1893,1874,4.9222,75000
48,2487,440,452,4.9103,75000
48,4132,710,633,4.5987,75000
48,4138,758,723,3.1979,75000
48,921,126,120,6.0842,75000
48,10869,2226,2152,2.5681,75000
48,7973,1591,1502,2.8357,75000
48,1156,216,227,3.2396,75000
48,182,48,52,1.0208,75000
48,4953,735,562,5.0346,75000
48,1824,348,305,4.6719,75000
48,2344,354,321,4.9773,74900
48,2838,429,426,4.945,74800
48,3053,595,557,3.4741,74800
48,3011,551,535,5.1534,74800
48,1263,211,208,4.5,74800
48,2056,413,367,2.7051,74800
48,2857,373,359,6.0252,74800
48,3035,680,663,3.6036,74700
48,2084,292,292,5.8269,74700
48,3157,559,569,4.412,74700
48,7747,1133,1083,6.1112,74600
48,4999,874,817,4.2324,74600
48,7985,1257,1215,4.976,74600
48,5127,998,976,4.0458,74600
48,185,32,32,4.875,74600
48,19,5,6,10.2264,74600
48,1083,217,203,2.433,74600
48,1778,339,319,2.4659,74500
48,1918,364,348,2.5707,74500
48,1084,187,198,4.2115,74500
48,745,116,115,3.6176,74500
48,4486,723,697,3.8651,74500
48,476,67,73,7.1053,74400
48,140,35,35,4.163,74400
48,5678,1116,1135,3.7388,74400
48,1500,319,304,4.5568,74300
48,1415,266,250,4.0938,74300
48,3292,698,702,3.89,74300
48,3208,790,694,2.7434,74300
48,1697,267,277,4.4375,74300
48,3616,672,652,4.0536,74300
48,2331,450,400,4.0329,74300
48,3876,916,867,2.5938,74300
48,1470,261,256,4.0433,74200
48,3252,610,631,4.2137,74200
48,432,65,71,5.5435,74200
48,2509,366,339,6.0704,74200
48,3996,550,539,5.778,74100
48,1967,315,291,4.9583,74100
48,808,137,145,6.0767,74100
48,2495,331,338,6.4894,74100
48,1176,166,171,5.9441,74100
48,9488,1417,1335,5.1781,74100
48,3027,675,642,2.8438,74100
48,2434,630,574,2.1067,74000
48,1048,185,162,3.625,74000
48,2728,451,452,3.2768,74000
48,2735,539,491,2.7262,74000
48,146,31,31,3.5179,74000
48,1502,282,297,3.3438,73900
48,1974,364,362,3.3036,73900
48,4518,827,715,3.9309,73800
48,686,107,109,3.9306,73800
48,1951,341,338,3.7061,73800
48,6331,1181,1110,3.7083,73800
48,790,135,87,5.0862,73800
48,5115,776,794,4.8611,73800
48,2139,440,411,3.2672,73800
49,839,158,167,2.3438,73800
49,1307,314,291,2.2244,73800
49,1674,297,292,3.9286,73700
49,1495,333,281,2.625,73700
49,1808,363,340,3.2937,73700
49,2292,472,431,2.2888,73700
49,1266,257,247,3.0288,73700
49,1910,326,345,4.8173,73600
49,596,105,94,4.2813,73600
49,3282,566,483,4.5313,73600
49,1486,290,274,3.5647,73600
49,1549,,275,2.7457,73600
49,1946,400,380,3.5507,73500
49,4885,988,924,3.4031,73500
49,1479,246,217,4.7356,73500
49,3106,715,665,1.9487,73500
49,2423,560,503,2.364,73500
49,1762,350,339,3.5982,73500
49,3306,503,460,5.7984,73500
49,3732,846,775,2.5658,73500
49,5024,881,838,4.2237,73500
49,2405,390,367,5.2155,73500
49,3577,,501,5.795,73400
49,1631,284,284,3.3098,73400
49,3078,597,586,3.25,73400
49,2844,602,544,3.3571,73400
49,2703,550,515,2.652,73400
49,1726,289,251,3.8,73400
49,5092,988,936,3.5625,73400
49,2411,446,407,4.3472,73300
49,3308,720,632,3.2727,73300
49,1701,363,324,3.1375,73300
49,2375,560,502,2.3276,73300
49,2398,521,471,2.7727,73200
49,2106,533,445,3.1129,73200
49,2220,411,365,4.2891,73200
49,3800,728,605,4.7237,73200
49,1860,364,339,4.1307,73200
49,1566,352,362,3.075,73100
49,2725,531,458,3.7969,73100
49,2990,450,434,4.7,73100
49,1728,271,284,3.4896,73100
49,2042,420,400,2.9871,73100
49,1687,253,257,6.204,73100
49,2915,418,421,5.2452,73100
49,1410,209,229,4.725,73100
49,2933,481,443,5.0849,73100
49,2621,416,386,4.8603,73100
49,3460,602,568,3.7115,73000
49,1369,280,246,4.0341,73000
49,1453,250,237,4.0962,73000
49,2864,487,547,4.6833,73000
49,1888,411,396,2.875,73000
49,2388,358,362,4.6534,73000
49,6508,1028,1010,5.3707,73000
49,5875,1115,1029,3.6392,73000
49,4764,816,755,5.1391,73000
49,7808,1390,1392,4.6069,73000
49,1523,308,315,2.1696,73000
49,1615,338,327,2.5179,72900
49,2264,504,472,3.0139,72900
49,1075,249,210,3.0769,72900
49,2300,463,429,4.075,72900
49,878,160,167,4.0417,72900
49,2652,342,350,5.565,72900
49,2933,461,449,6.2034,72900
49,1966,348,381,4.0703,72900
49,1735,347,343,3.1711,72800
49,2156,469,467,3.3011,72800
49,1923,393,345,3.45,72800
49,2889,517,489,4.3056,72800
49,1621,393,349,2.5202,72800
49,1974,410,398,3.7917,72800
49,4030,,778,3.402,72800
49,1948,310,313,4.95,72700
49,3273,579,539,4.275,72700
49,2554,515,533,3.8,72700
49,2344,434,384,4.0313,72700
49,1333,235,206,4.0729,72700
49,1315,240,228,3.8269,72700
49,2644,464,450,5.0544,72600
49,3201,542,519,3.2442,72600
49,3941,645,620,4.385,72600
49,2090,387,377,3.5673,72600
49,3049,609,618,2.4117,72600
49,1644,294,291,4.3906,72600
49,1915,419,342,3.7875,72500
49,3919,743,693,3.3827,72500
49,743,155,162,2.5819,72500
49,3741,698,658,4.6324,72500
49,4011,936,914,3.6953,72500
49,3155,580,501,4.1964,72500
49,1244,242,236,3.6369,72500
49,2536,414,426,5.6613,72500
49,2846,516,492,3.733,72500
49,1887,381,364,3.0078,72500
49,1249,335,308,2.6033,72500
49,1584,295,295,3.375,72500
49,1550,187,188,7.226,72500
49,3091,697,682,4.0071,72500
49,2242,699,642,2.3464,72400
49,2313,,397,3.7813,72400
49,1555,369,335,1.6033,72400
49,2987,676,688,2.8261,72400
49,2744,588,557,3.1781,72400
49,6322,1001,1043,4.8233,72300
49,2355,345,348,5.6018,72300
49,1689,254,270,4.4444,72300
49,5496,1374,1189,2.4827,72300
49,1328,187,197,5.0366,72300
49,5817,878,876,4.221,72300
49,2153,345,335,5.1966,72300
49,7520,1336,1287,4.3278,72300
49,3876,782,764,4.0844,72300
49,8072,1606,1475,3.9518,72300
49,1683,341,327,3.2857,72200
49,2826,627,628,3.1047,72200
49,1585,412,424,1.6685,72200
49,1569,414,368,1.6267,72200
49,1690,464,445,1.439,72200
49,4922,1211,1088,2.0915,72200
49,9772,1308,1242,6.5261,72200
49,5815,898,887,4.3657,72100
49,2551,448,456,4.3587,72100
49,2723,529,520,3.5885,72100
49,1059,150,154,6.8586,72100
49,1848,280,282,5.7204,72100
49,1804,304,298,4.5588,72100
49,2007,400,403,3.2813,72100
49,5315,1037,950,4.023,72100
49,488,63,62,6.0774,72100
49,2936,517,501,3.3981,72100
49,7731,1360,1249,4.6957,72000
49,3597,661,639,3.9375,72000
50,1665,390,348,3.183,72000
50,2791,546,512,3.4561,72000
50,1151,211,183,5.93,72000
50,2364,631,625,2.6023,72000
50,2081,339,323,4.4375,72000
50,2622,525,510,2.9222,72000
50,3771,741,721,3.2415,72000
50,2796,588,562,2.9107,72000
50,904,154,144,3.9766,71900
50,1686,303,304,4.0139,71900
50,1449,281,295,2.7222,71900
50,1356,241,216,3.5521,71900
50,1311,259,268,3.4545,71900
50,883,202,194,3.2845,71900
50,1943,337,318,3.9191,71900
50,1808,315,280,3.8583,71900
50,709,182,172,2.1912,71900
50,1304,343,304,3.2935,71800
50,1439,325,316,2.2262,71800
50,1689,526,529,1.5026,71800
50,1059,281,273,1.5357,71800
50,988,283,242,1.3684,71800
50,966,251,230,1.7,71800
50,1706,415,394,1.9932,71800
50,1445,309,308,2.9073,71700
50,1743,373,357,3.1467,71700
50,1574,376,369,2.314,71700
50,1974,482,458,2.905,71700
50,2175,516,477,3.0444,71600
50,2739,573,569,2.9663,71600
50,3118,561,530,3.455,71500
50,2011,557,530,1.125,71500
50,2259,537,520,2.1827,71500
50,1575,262,259,5.3409,71500
50,3452,791,731,2.4722,71500
50,3201,527,495,4.7143,71500
50,1848,428,433,3.0568,71400
50,1811,406,403,2.3929,71400
50,3220,603,591,3.9261,71400
50,2891,459,441,5.0415,71400
50,2970,504,512,5,71400
50,2015,335,315,4.1734,71400
50,2296,356,334,6.0298,71300
50,4976,711,625,7.3003,71300
50,5645,830,769,6.6104,71300
50,2697,490,515,4.2051,71300
50,2724,593,586,2.825,71300
50,2246,437,386,3.7617,71300
50,2096,420,397,4.0647,71300
50,2066,393,395,3.267,71300
50,2806,477,460,4.75,71300
50,3364,501,506,6.6854,71300
50,3244,449,454,5.8369,71300
50,2268,330,296,3.858,71300
50,1528,264,251,6.6004,71300
50,2409,464,403,4.5167,71300
50,2107,332,341,5.7819,71300
50,1090,164,163,5.5061,71300
50,6719,1016,997,5.4886,71300
50,2511,549,527,2.4922,71300
50,4839,918,841,3.75,71300
50,2073,388,375,3.055,71200
50,4196,638,615,5.449,71200
50,4042,1298,1158,2.0651,71200
50,1834,391,390,3.7266,71200
50,1426,287,260,3.0714,71100
50,2268,594,585,2.6607,71100
50,4174,670,647,4.551,71100
50,6487,1112,1131,4.5417,71000
50,6837,,1405,3.1662,71000
50,3580,611,567,4.745,71000
50,4323,1020,728,3.0147,71000
50,2653,606,586,2.6384,71000
50,4742,756,732,4.5152,71000
50,4794,767,768,4.2061,71000
50,2324,754,677,1.722,70900
50,3064,588,590,3.9329,70900
50,2696,496,514,4.0798,70900
50,2819,612,546,2.6576,70900
50,2919,508,500,3.875,70800
50,707,166,172,3.1797,70800
50,1120,297,274,2.3824,70800
50,1073,241,238,2.4,70800
50,188,62,72,0.9437,70800
50,2287,497,493,3.5845,70800
50,4670,1007,962,3.0341,70700
50,3265,690,629,3.7132,70700
50,5823,1104,1041,3.6292,70700
50,1551,236,243,4.6792,70700
50,2895,524,534,4.7283,70700
50,4376,797,746,3.8244,70700
50,4143,656,629,3.9766,70700
50,4967,885,915,5.038,70700
50,2050,434,416,2.375,70600
50,2677,691,664,2.1864,70600
50,2020,476,437,2.5735,70600
50,1168,253,248,1.9458,70600
50,3604,734,704,3.0969,70500
50,1446,296,295,4.3523,70500
50,2099,406,401,2.8036,70500
50,3689,746,697,2.975,70500
50,1389,309,288,3.1094,70500
50,1599,345,314,2.6667,70500
50,1351,277,297,2.5917,70500
50,2611,475,463,2.75,70500
50,3150,588,610,3.9688,70500
50,701,182,168,2.785,70500
50,2756,551,531,2.9625,70500
50,1166,223,225,3.6667,70400
50,2191,391,404,4.125,70400
50,2217,451,428,3.1217,70400
50,3080,617,599,3.6696,70400
50,795,163,162,3.7991,70400
50,2406,423,426,3.8846,70400
50,1634,315,317,4.1731,70400
50,2273,474,420,2.9453,70400
50,1688,292,280,4.4357,70400
50,1765,394,388,2.462,70300
50,1288,243,220,3.625,70300
50,1437,257,245,4.7422,70300
50,2565,479,467,4.5132,70300
50,2260,374,359,5.0323,70200
50,1138,205,180,4.5147,70200
50,2054,324,306,4.5875,70200
50,3067,569,550,3.9917,70200
50,3404,628,585,5.0574,70200
50,2399,389,391,5.2769,70200
50,1762,293,297,4.4437,70200
50,2017,369,336,5.7664,70200
50,1534,292,288,3.4471,70100
50,2388,437,381,5.1512,70100
50,1987,387,347,4.0446,70100
50,1968,350,308,4.6705,70100
50,2900,538,515,4.511,70100
50,3977,930,582,2.6161,70100
50,2154,499,259,2.0556,70100
51,4450,939,590,3.1,70000
51,1179,282,176,1.3712,70000
51,2157,487,322,3.2315,70000
51,1565,390,311,2.6726,70000
51,3234,746,470,1.9265,70000
51,3939,860,571,2.1165,70000
51,1141,239,184,3.7143,70000
51,2280,492,366,2.6316,70000
51,2469,519,474,3.6343,70000
51,3894,776,715,3.5085,70000
51,1563,314,305,2.5687,70000
51,3328,550,512,4.7105,70000
51,3169,719,344,2.7072,70000
51,2021,,329,4.5,69900
51,7042,1100,1043,5.0555,69900
51,6190,1088,1000,3.8616,69900
51,4808,848,762,3.6583,69900
51,3659,652,632,4.2716,69900
51,2289,611,540,1.1553,69900
51,1823,360,317,3.276,69900
51,3986,737,687,3.7768,69800
51,2676,521,500,3.7361,69800
51,1514,348,354,2.1903,69800
51,1753,380,380,3.4013,69800
51,2597,522,499,2.7432,69800
51,2721,557,539,3.1875,69800
51,2176,385,374,3.8681,69800
51,5199,1023,890,3.2452,69700
51,2720,501,364,4.0294,69700
51,4418,704,697,4.5913,69700
51,914,147,132,4.6875,69700
51,1530,266,250,5.1005,69700
51,4050,712,636,4.0781,69700
51,1548,328,287,2.9792,69700
51,4073,718,629,3.7352,69700
51,2856,513,405,4.6953,69700
51,1384,284,224,3.9063,69600
51,4047,769,673,3.375,69600
51,956,213,215,3.025,69600
51,1717,389,367,3.2425,69600
51,360,96,74,3.5156,69600
51,2697,529,535,3.2546,69600
51,3109,712,638,2.8344,69600
51,5409,1019,327,3.3125,69500
51,1460,311,176,2.7171,69500
51,3658,764,518,3.3536,69500
51,3297,676,373,3.9167,69500
51,2530,524,361,2.9375,69500
52,855,217,139,2.3611,69500
52,2562,500,414,3.9336,69400
52,1496,298,284,3.8589,69400
52,3223,637,418,5.6445,69400
52,471,84,72,3.3333,69400
52,4227,729,679,3.2667,69400
52,4213,750,746,3.7031,69400
52,570,112,108,2.2024,69400
52,508,93,81,3.1136,69400
52,3531,508,497,5.5228,69400
52,1343,241,195,3.5833,69400
52,431,86,80,3.3182,69400
52,4838,920,923,3.5959,69400
