Index,Address,FLAG,Avg time between sent tnx,Avg time between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
246,0xbe83401f7f75dcf54a38e2a1dd72fc3363863eb8,B,43,16,436335.2,57,27,0,10,28,0.0477,21.816,4.356378,0,21.81,2.062772,0,0,0,84,117.578,117.6222011,0,0.044201147,47,158769.1,99339.9,0,13,11,0,20,0,0,0,0,0,51100,5880.337037,0,25450,4966.995,0,0,0,12,20,StatusNetwork,KingOfCandy
247,0xbe8932ad29c820e38bf4a9ad92d59deaa62e691f,B,47,12,971600.77,134,80,0,34,62,0.19,69.9976,7.60127,0,45.5,4.993321,0,0,0,214,669.105,608.1015831,0,-61.00341691,111,2369966.96,870293.1247,0,18,45,0,48,0,0,0,0,0,400000,34852.4553,0,100000,20239.37499,0,0,0,15,46,EOS,EOS
248,0xbe90e89c688d84ddc96537ead56b8e51974abf1a,B,46,12,193199.97,98,100,0,3,2,0.009999,0.906731,0.127017,0.049407,0.905681,0.128484,0,0,0,198,12.5914794,12.70166271,0,0.11018331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0xbe941b7081ba455130f9a9ba050589ae73d2c794,B,33,19,979242.42,37,6,0,2,16,0.1,474.824065,90.601888,0,300.8258,15.225081,0,0,0,43,563.328,543.6113272,0,-19.7166728,56,2165852.471,2104926.829,0,9,29,0,31,0,0,0,0,0,625000,55534.67875,0.2,625000,123819.2252,0,0,0,5,31,StatusNetwork,StatusNetwork
250,0xbe94c71fc92aaa8b85e7612138b49e935df3364f,B,45,13,198903.78,0,5,1,2,0,0,133,28.4262,0,0,0,0,0,0,6,0,142.131,0,142.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0xbe94caa3dc151157fe26b11583aa427f1a616412,B,33,18,29771.53,1,3,0,2,1,0.011487,1.882009,0.972736,2.918104,2.918104,2.918104,0,0,0,4,2.918103732,2.918208732,0,0.000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0xbe952969054035e91e95031d34b4fa6198095827,B,35,19,324200.25,5,5,0,3,1,0.12,99.979533,24.058907,0.120422,99.978843,24.057709,0,0,0,10,120.2885473,120.2945329,0,0.00598557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0xbe9724f7fc235f7e63c9a0dc04b95734ad55e1d0,B,39,13,682449.92,89,37,0,15,39,0.01,200,59.090218,0,200,24.788948,0,0,0,126,2206.2164,2186.338056,0,-19.87834377,137,1989768.625,1432690.105,0,14,53,0,43,0,0,0,0,0,1000000,20944.93289,5,1000000,34111.66917,0,0,0,7,43,Qtum,Qtum
254,0xbe9a866bf97bd6949b0dfc17735eafdcc1c15341,B,41,17,272906.85,3,1,0,1,3,0.261083,0.261083,0.261083,0.0025,0.221793,0.086412,0,0,0,4,0.25923537,0.26108337,0,0.001848,1,0.019666444,0,0,0,1,0,1,0,0,0,0,0.019666,0.019666,0.019666,0,0,0,0,0,0,0,1,None,OmiseGO
255,0xbea1041427c527a439ab59430b918e360a018bf4,B,45,9,325.48,2,2,0,2,2,21.87555,79.12445,50.5,5.083,95.915974,50.499487,0,0,0,4,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0xbea75399764753d682c69133ad7bbc39bfa2c2d1,B,43,14,306978.93,4,5,0,5,1,0.017141,1.363625,0.775485,0.245514,1.375424,0.966333,0,0,0,9,3.86533369,3.877423608,0,0.012089918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0xbeb6e55fd8c09d95fa699d0f36dd3b91dbb87615,B,44,18,17.93,4,2,0,2,3,929.8564,1071.1436,1000.5,0.015127,1630.459605,500.249528,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0xbebadb93445f5df661a07f78c1d296b06d8c86d4,B,45,21,1296246.23,98,88,0,13,70,0.651435,956,143.068318,0.000844,1225.999393,128.468897,0,0,0,186,12589.95194,12590.012,0,0.060059041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0xbebecc87d8153517de53fc74625cb2b6e8290735,B,33,12,447951.67,2,2,0,2,2,0.04895,0.06,0.054475,0.04853,0.059496,0.054013,0,0,0,4,0.108026,0.10895,0,0.000924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0xbec48a6ff7d71870d5344ce4d6e33019123d63ae,B,40,13,320.48,2,3,0,3,2,9.50177,75.99895,33.666667,49.999016,51,50.499508,0,0,0,5,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0xbec7fb84da5e185f80b4dafa53cc6bdf7a3c04c6,B,34,23,425265.47,89,25,0,11,50,0.015,12.995,4.346886,0,12,1.368765,0,0,0,114,121.8201,108.6721448,0,-13.14795523,90,1121363.199,1153631.685,0,13,26,0,37,0,0,0,0,0,900000,20388.4218,0,900000,32960.90527,0,0,0,25,37,Monetha,Storj
262,0xbeca675ec6e6d070d3ac9007b3dde668687360ec,B,39,15,326907.17,63,3,0,1,26,0.01,0.1,0.04,0,0,0,0,0,0,66,0,0.12,0,0.12,43,58310.86086,58288.3878,0,20,21,0,6,0,0,0,0,0,3728.734695,2535.25482,0,3728.734695,2914.41939,0,0,0,5,6,WINGS,WINGS
263,0xbed239f79621716089f6d8681a884bade5bd8dad,B,47,15,8.92,4,2,0,2,4,423.272586,1577.727414,1000.5,0.001078,1875.470504,500.249528,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0xbed8d304be8ee4af8bec6c0316c00ac39486152a,B,43,16,437314.77,60,16,0,4,35,0.009,11,3.455751,0,10.9,1.170085,0,0,0,76,70.2051,55.29200992,0,-14.91309008,50,279530.5869,299971.8167,0,13,19,0,19,0,0,0,0,0,203119.9,9638.985754,0,203119.9,14284.37222,0,0,0,18,19,EOS,EOS
265,0xbedc0aaf335267fe031e2ed9e7f9352eb084ac63,B,38,7,319.72,2,2,0,2,2,50.204463,50.795537,50.5,50.326241,50.672774,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0xbeddd53bd7676d40a44295869907cc30575756f1,B,47,12,26722.77,1,1,0,1,1,5.095,5.095,5.095,5.094559,5.094559,5.094559,0,0,0,2,5.094559,5.095,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0xbee8d66a7249013520650b88164659ced97b36ee,B,33,19,560217.33,29,29,0,4,1,0.010053,1.382891,0.314363,0.009632,1.38247,0.313756,0,0,0,58,9.09893413,9.116522916,0,0.017588786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0xbeeb29486ec12ae9f92b39de4d89cacc14fd8c03,B,47,13,53.12,3,1,0,1,3,101,101,101,22,54.39248,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0xbf1d429685e695f5b7aedf28f96c2247f4fb403b,B,47,14,324.73,2,2,0,2,2,45.856006,55.143994,50.5,33.1,67.898974,50.499487,0,0,0,4,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0xbf20b0e05c9915f48139250798e517b3da117b58,B,46,19,68022.1,2,2,0,2,1,48,210.522576,129.261288,47.999294,210.521876,129.260585,0,0,0,4,258.5211708,258.5225765,0,0.00140568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0xbf26789a7b41de1ac9577883932141795f1010dd,B,42,11,331.07,2,2,0,2,2,45.648342,55.351658,50.5,0.088893,100.910081,50.499487,0,0,0,4,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0xbf3a299a49d0d783540d5a2ae5d725c88fb80701,B,41,8,958253.35,663,673,0,8,2,0.1,14.760987,1.327136,0.109049,14.760297,1.34638,0,0,0,1336,892.6501253,893.1625897,0,0.512464398,1,1.00E-12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,None,www.pnztrust.com
273,0xbf3b9f407615ad07a32032a4d06e6f872cc299d3,B,43,22,3.2,1,1,0,1,1,0.985,0.985,0.985,0.984528,0.984528,0.984528,0,0,0,2,0.984528341,0.985,0,0.000471659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0xbf3e59f70d6b4df26b1c2618b56932b79dcb4594,B,46,18,2922.18,0,2,1,2,0,16,64.995,40.4975,0,0,0,0,0,0,3,0,80.995,0,80.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0xbf423c5eb3d4d047c7e047195b86ec7b551a7237,B,38,13,315.57,2,1,0,1,2,101,101,101,0.01,100.989016,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0xbf45980fb6f4d4b50b278ab3109b16c13afaac75,B,45,13,1438236.02,796,803,0,1,2,0.100661,0.547531,0.206967,0.099611,0.839167,0.207728,0,0,0,1599,165.3517808,166.1948641,0,0.843083303,2,1553031969,0,0,0,2,0,2,0,0,0,0,0,1553031969,776515984.5,0,0,0,0,0,0,0,2,None,www.pnztrust.com
277,0xbf4bb87c1420f1a8dc239247fc295d160f9b390b,B,41,12,105138.73,0,8,1,2,0,0,299.995,116.314725,0,0,0,0,0,0,9,0,930.5178,0,930.5178,4,624.9502741,0,0,0,4,0,4,0,0,0,0,1,600,156.237569,0,0,0,0,0,0,0,4,None,OmiseGO
278,0xbf551be868b5655c2c23d21ff4383550b5c26b07,B,33,7,1017592.73,14,8,0,8,11,0.00407,1.519,0.360262,0.00017,1.510906,0.205048,0,0,0,22,2.87066816,2.88209421,0,0.01142605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0xbf70cf869609d0c054756701a6d2204dd53d5e7b,B,38,19,21.3,3,2,0,2,3,503.18957,1497.81043,1000.5,0.01,1372.757572,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0xbf7d5891678fb2ad1f4aff132095a1bd46dffebf,B,37,15,949.95,1,1,0,1,1,0.15619,0.15619,0.15619,0.150048,0.150048,0.150048,0,0,0,2,0.15004836,0.1561903,0,0.00614194,1,14.273,0,0,0,1,0,1,0,0,0,0,14.273,14.273,14.273,0,0,0,0,0,0,0,1,None,WELL Token
281,0xbf8109bb5bbe70abaad301523814fe30028c27f6,B,42,15,848366.37,211,253,0,12,3,0.0047,2705.202094,390.459478,0,3024.660032,468.180832,0,0,0,464,98786.15555,98786.24791,0,0.092359408,9,107850.817,107850.817,0,1,1,0,1,0,0,0,0,527.3,50570.3,13481.35213,107850.817,107850.817,107850.817,0,0,0,1,1,EOS,EOS
282,0xbf8bc3fc243ba61b9e6352bfff00c83d05708217,B,34,16,5111.45,1,1,0,1,1,0.219528,0.219528,0.219528,0.219087,0.219087,0.219087,0,0,0,2,0.21908737,0.21952837,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0xbf986dd38f5da395cbc447bc46d9985ce8b6bb70,B,37,16,263607.45,20,140,0,3,1,1.9101,66.47,10.183386,0.008282,333.683963,71.2832,0,0,0,160,1425.664007,1425.6741,0,0.01009335,2,603.1501126,0,0,0,2,0,2,0,0,0,0,3.150113,600,301.575056,0,0,0,0,0,0,0,2,None,OmiseGO
284,0xbf9a7df82bf67ef02200ddb876d9f9d00ae1a849,B,44,13,424211.1,7,3,0,3,5,0.00046,1.073,0.362214,0.001855,0.9,0.154422,0,0,0,10,1.080951779,1.08664198,0,0.005690201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0xbfb3e3b82455c732a28a034ab92c3b44caae60f5,B,39,11,30.38,1,1,0,1,1,3.33,3.33,3.33,3.329418,3.329418,3.329418,0,0,0,2,3.329418468,3.33,0,0.000581532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0xbfb7e92ff607f3367fd976add58bd656496b5750,B,46,18,291461.57,0,120,1,6,0,0,1.420211,0.613385,0,0,0,0,0,0,121,0,73.6062338,0,73.6062338,2,2.054251215,0,0,0,2,0,2,0,0,0,0,0.946662,1.107589,1.027126,0,0,0,0,0,0,0,2,None,OmiseGO
287,0xbfd4594896c6f8063c177f4b3fbe8bcade039a2a,B,47,18,325.7,2,2,0,2,2,11.512794,89.487206,50.5,1.225782,99.773233,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0xbfdb896d84de1c769c02b479f4642b7fb855b9c0,B,38,17,759.97,3,3,0,3,1,0.2,0.5,0.4,0.199418,0.499418,0.399418,0,0,0,6,1.198255405,1.2,0,0.001744595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0xbfdbee4ccc415eabeb2b99c30f1b71c20dc44821,B,41,12,300793.87,115,116,0,3,2,0.00878,0.307363,0.141367,0.048997,0.306313,0.141483,0,0,0,231,16.2705214,16.39855471,0,0.128033307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0xbfe180e33de69b5e4bb106145548185210daafd1,B,31,19,36.77,2,2,0,2,1,0.2,0.67,0.435,0.199431,0.669483,0.434457,0,0,0,4,0.868913297,0.87,0,0.001086703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0xbfe51e4fc5ebef5d4d2b972eaeae53fffe7ac39a,B,43,15,226788.12,0,156,1,3,0,0,1.571751,0.851018,0,0,0,0,0,0,157,0,132.7588466,0,132.7588466,2,2.77514918,0,0,0,2,0,2,0,0,0,0,0.79786,1.977289,1.387575,0,0,0,0,0,0,0,2,None,OmiseGO
292,0xbfe5aa106a584132fc6bd6f1adb873f4a0912359,B,47,18,21.3,3,2,0,2,3,506.104379,1494.895621,1000.5,0.06,1372.85657,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0xbfeb60dc7673e1d9fe6d61728e858554246e96e8,B,41,11,736857.3,929,929,0,2,3,0.200001,26.44529,0.284086,0,26.445122,0.283582,0,0,0,1858,263.4474484,263.9162486,0,0.468800243,2,10775,10775,0,1,1,0,1,0,0,0,0,10775,10775,10775,10775,10775,10775,0,0,0,1,1,KyberNetwork,KyberNetwork
294,0xbfefa8cec898ba7410b627270dcb50526c4cfe0c,B,43,17,0,0,1,0,1,0,0.099,0.099,0.099,0,0,0,0,0,0,1,0,0.099,0,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0xbff588246d209dd88dfa6c00e4af2c859b1acdba,B,39,11,437340.97,6,8,0,8,3,0.304085,47.834951,13.440376,0.008635,59.073,17.919973,0,0,0,14,107.5198395,107.5230105,0,0.003171,1,250,0,0,0,1,0,1,0,0,0,0,250,250,250,0,0,0,0,0,0,0,1,None,DOG: The Anti-Scam Reward Token
296,0xbff8f0ea959a4e67aa63ba4f1b9df2cf546a5e13,B,37,12,319340.95,0,165,1,5,0,0,8.351794,3.374267,0,0,0,0,0,0,166,0,556.7541003,0,556.7541003,2,7.210772045,0,0,0,2,0,2,0,0,0,0,0.601774,6.608998,3.605386,0,0,0,0,0,0,0,2,None,OmiseGO
297,0xbffceb7948c4808f71859350e387b8237d153e8b,B,43,17,185155.25,0,77,1,4,0,0,13.0475,0.823752,0,0,0,0,0,0,78,0,63.42887973,0,63.42887973,1,2.131206405,0,0,0,1,0,1,0,0,0,0,2.131206,2.131206,2.131206,0,0,0,0,0,0,0,1,None,OmiseGO
298,0xc005e7c54035ee876a4647d0f78c07f2ca42bb64,B,46,15,326.83,3,6,0,6,2,5.806883,21.167496,16.833333,0.498964,100.000051,33.666176,0,0,0,9,100.9985267,101,0,0.001473262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0xc025517eccc2aefc3f9535be598e022fe40e21d2,B,40,18,941.07,1,1,0,1,1,1.001,1.001,1.001,0.999654,0.999654,0.999654,0,0,0,2,0.999653795,1.001,0,0.001346205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0xc026b9aad41d6cea0abce6fb3854645ded45e268,B,41,13,749283.42,29,9,0,3,24,0.015,5.21477,1.616576,0,5.214,0.500788,0,0,0,38,14.522862,14.549182,0,0.02632,59,305973.9048,20090,0,2,40,0,53,0,0,0,0,0,118799.1353,5563.161906,1,19900,5022.5,0,0,0,2,49,Bancor,
301,0xc03408883b739606dfe6c804286b75c9b38328d8,B,43,12,183193.47,0,442,1,3,0,0,182.174882,26.173002,0,0,0,0,0,0,443,0,11568.46676,0,11568.46676,3,608.4264332,0,0,0,3,0,3,0,0,0,0,0,600,202.808811,0,0,0,0,0,0,0,3,None,
302,0xc03aaf14dd7105d278e435fdd7aa5e3248768f0a,B,38,17,228989.5,0,125,1,3,0,0,1.096741,0.443997,0,0,0,0,0,0,126,0,55.49967797,0,55.49967797,1,0.780433467,0,0,0,1,0,1,0,0,0,0,0.780433,0.780433,0.780433,0,0,0,0,0,0,0,1,None,OmiseGO
303,0xc03b1749230b692e9728c07799d1a02169fa671a,B,37,16,199746.97,39,42,0,4,1,0.049007,0.37434,0.071486,0.044021,0.373918,0.076384,0,0,0,81,2.97899047,3.002411682,0,0.023421212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0xc03ca02d687bb920874ca11c0a7337b17c624cf4,B,36,6,324.97,2,2,0,2,2,37.559047,63.440953,50.5,0.320011,100.679004,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0xc03d3fa475f6d5288a6141f11374fb70460cca4d,B,39,7,60508.45,0,3,1,2,0,0,26,9.033333,0,0,0,0,0,0,4,0,27.1,0,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0xc046a9418344ddee7a6da5e9a806b3155b635b8d,B,36,15,192609.1,0,105,1,3,0,0,0.776565,0.309726,0,0,0,0,0,0,106,0,32.52118249,0,32.52118249,2,1.33559982,0,0,0,2,0,2,0,0,0,0,0.661964,0.673636,0.6678,0,0,0,0,0,0,0,2,None,OmiseGO
307,0xc049abb73e360b7d416bea0382c1670f9ac9b7dc,B,45,15,404622.88,59,84,0,3,1,0.050024,11.347094,0.505571,0.043577,11.346404,0.718568,0,0,0,143,42.3955002,42.46792641,0,0.072426214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0xc04f0c22768297c6c4fd05e1c1063be0f3b8c876,B,36,7,408396.65,7,12,0,4,2,0.00997,1.459245,0.734224,0.098152,1.767523,1.257381,0,0,0,19,8.801666465,8.81068317,0,0.009016705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0xc0510c1524b471bea915f2aa5f337a0bdee9223a,B,38,18,517157.15,0,107,1,6,0,0,1.544205,0.402959,0,0,0,0,0,0,108,0,43.11659415,0,43.11659415,6,4.011857633,0,0,0,4,0,6,0,0,0,0,0,2.013493,0.668643,0,0,0,0,0,0,0,6,None,DATAcoin
310,0xc0530d732afcbdcf8731a33abdcc2e90e8cfbc30,B,40,5,493.13,1,1,0,1,1,6.5,6.5,6.5,6.49938,6.49938,6.49938,0,0,0,2,6.49938,6.5,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0xc059da19a99a3f3efc9a1455ded93746e8cbc4ec,B,42,13,8.8,1,1,0,1,1,0.25,0.25,0.25,0.246747,0.246747,0.246747,0,0,0,2,0.24674689,0.25,0,0.00325311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0xc06245315e896e8989419d4b2d54a559164e6ba7,B,46,18,51461.73,2,2,0,1,2,4.995,24.995,14.995,4.994528,24.994527,14.994528,0,0,0,4,29.98905526,29.99,0,0.000944737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0xc0633333c327720e039de963e46ac2793f7f7944,B,38,11,151.92,1,1,0,1,1,0.089258,0.089258,0.089258,0.087058,0.087058,0.087058,0,0,0,2,0.087058,0.089258,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0xc06857c240c14d0f8b263d3fe60c80062a9ce9a2,B,40,13,411.63,1,1,0,1,1,0.705622,0.705622,0.705622,0.705002,0.705002,0.705002,0,0,0,2,0.705002,0.705622,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0xc0746edef1a1ab620a8e8011dec5fab44d098a67,B,40,14,266.07,2,2,0,1,1,1.2,1.3444,1.2722,1.196956,1.343759,1.270357,0,0,0,4,2.54071494,2.5444,0,0.00368506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0xc0752e30eeff800c237cddcd8cfb763368464846,B,42,19,291440.47,0,92,1,5,0,0,9.004703,3.858248,0,0,0,0,0,0,93,0,354.9588313,0,354.9588313,4,148.1314525,0,0,0,4,0,4,0,0,0,0,0.003092,145.635866,37.032863,0,0,0,0,0,0,0,4,None,OmiseGO
317,0xc079330b87530e8817404c8eca904a1d53be2702,B,35,23,464244.67,67,35,0,13,38,0.039,19.998,3.45805,0,21.63,1.872345,0,0,0,102,125.447097,121.0317386,0,-4.415358402,91,200046.5147,68073.38648,0,15,38,0,39,0,0,0,0,0,59974.85389,3449.077841,0,20738.368,2062.829893,0,0,0,17,39,300 Token,Aeternity
318,0xc09308a8d4e319649ff7473fb639005d9081acaa,B,35,14,800307.68,92,92,0,5,3,0.003665,0.358535,0.040793,0.003245,0.358115,0.040369,0,0,0,184,3.713918538,3.75296201,0,0.039043472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0xc0943051fb221445149f61c6a3ec4f100b1fed7a,B,40,19,226755.65,0,9,1,3,0,0,8.190116,1.77672,0,0,0,0,0,0,10,0,15.9904787,0,15.9904787,1,0.460498871,0,0,0,1,0,1,0,0,0,0,0.460499,0.460499,0.460499,0,0,0,0,0,0,0,1,None,DATAcoin
320,0xc09e14119b3cfcf64596518288f76fc13832e5fc,B,38,17,1.47,1,1,0,1,1,1.266963,1.266963,1.266963,1.266123,1.266123,1.266123,0,0,0,2,1.266123413,1.266963413,0,0.00084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0xc0ac838b55eaf421ab803ad8721a90043ba84afe,B,38,17,326.03,2,2,0,2,2,45.680147,55.319853,50.5,0.01,100.989016,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0xc0bb469b1efb1014a2f888e12550eb16ef9e0773,B,40,15,78.4,3,2,0,2,3,35.352152,65.647848,50.5,0.009405,56.509248,33.666163,0,0,0,5,100.998488,101,0,0.001512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0xc0c3d1b7df0b6153e291c3a6a0fbab31c5213dee,B,46,14,547982.75,235,540,0,6,69,0.1,7.243584,1.114843,0,21.060219,2.560768,0,0,0,775,601.7805922,602.0150463,0,0.23445412,18,834248.1053,833854.7615,0,7,7,0,9,0,0,0,0,0,717341,83424.81053,19.99,382871.99,104231.8452,0,0,0,1,9,ZMINE Token,ZMINE Token
324,0xc0c743fed2c2a4cd3b235f65b3178a78b6973056,B,47,15,5.7,3,2,0,2,3,125.529496,1875.470504,1000.5,10.5,1552.500721,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0xc0cb882fbbc77816c7da3a88c6c56f3fdae76908,B,45,13,328.15,2,1,0,1,2,101,101,101,1,99.998974,50.499487,0,0,0,3,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0xc0d007e5371298a932d227fddc3f4d183ba5b9ea,B,36,11,327.12,2,2,0,2,2,45.481026,55.518974,50.5,0.130237,100.868779,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0xc0df8637eb675000bd5270be2081f6826f89b2be,B,36,16,330.63,3,2,0,2,3,21.842764,79.157236,50.5,0.1,99.898025,33.666008,0,0,0,5,100.9980255,101,0,0.001974506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0xc0e57c5075c4a81dc8478461438191c669690d6e,B,39,12,13891.88,1,1,0,1,1,0.995,0.995,0.995,0.985,0.985,0.985,0,0,0,2,0.985,0.995,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0xc0e6bf31497f62755b207798d236b6410ad849a2,B,45,13,4.77,1,1,0,1,1,1,1,1,0.99916,0.99916,0.99916,0,0,0,2,0.99916,1,0,0.00084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
